metavar,cluster,gene,statistic,p.value,FDR
mut,0,TAX1BP3,1,1,1
mut,0,TBC1D12,1,1,1
mut,0,TBC1D8,1,1,1
mut,0,TBC1D8B,0,1,1
mut,0,TBCC,1,1,1
mut,0,TBCD,1,1,1
mut,0,TBL2,1,1,1
mut,0,TBRG4,1,1,1
mut,0,TCAP,1,1,1
mut,0,TCEA2,1,1,1
mut,0,TCEAL4,1,1,1
mut,0,TCF7L2,1,1,1
mut,0,TCL1A,0,1,1
mut,0,TCN2,1,1,1
mut,0,TCOF1,1,1,1
mut,0,TCP11L2,1,1,1
mut,0,TERF1,1,1,1
mut,0,TERF2,1,1,1
mut,0,TESC,1,1,1
mut,0,TEX261,1,1,1
mut,0,TFB1M,1,1,1
mut,0,TFRC,1,1,1
mut,0,TGFA,1,1,1
mut,0,TGM1,1,1,1
mut,0,TGM2,1,1,1
mut,0,THAP1,1,1,1
mut,0,THBD,1,1,1
mut,0,THBS1,1,1,1
mut,0,THOP1,1,1,1
mut,0,THRAP3,1,1,1
mut,0,TIMM21,1,1,1
mut,0,TIMM8A,1,1,1
mut,0,TIMP1,0,1,1
mut,0,TIPARP,1,1,1
mut,0,TLCD1,1,1,1
mut,0,TLE1,1,1,1
mut,0,TLN2,1,1,1
mut,0,TLR1,1,1,1
mut,0,TLR5,1,1,1
mut,0,TLR7,1,1,1
mut,0,TM7SF3,1,1,1
mut,0,TMA16,1,1,1
mut,0,TMC6,1,1,1
mut,0,TMCC2,1,1,1
mut,0,TMED10,1,1,1
mut,0,TMEM107,1,1,1
mut,0,TMEM116,1,1,1
mut,0,TMEM150A,1,1,1
mut,0,TMEM156,1,1,1
mut,0,TMEM161B,1,1,1
mut,0,TMEM176A,1,1,1
mut,0,TMEM176B,1,1,1
mut,0,TMEM177,1,1,1
mut,0,TMEM18,1,1,1
mut,0,TMEM183A,1,1,1
mut,0,TMEM2,1,1,1
mut,0,TMEM234,1,1,1
mut,0,TMEM238,1,1,1
mut,0,TMEM241,1,1,1
mut,0,TMEM38B,1,1,1
mut,0,TMEM40,0,1,1
mut,0,TMEM50B,1,1,1
mut,0,TMEM53,1,1,1
mut,0,TMEM55A,1,1,1
mut,0,TMEM67,1,1,1
mut,0,TMEM70,1,1,1
mut,0,TMEM79,1,1,1
mut,0,TMEM81,0,1,1
mut,0,TMPRSS13,1,1,1
mut,0,TMPRSS4,1,1,1
mut,0,TMSB15B,1,1,1
mut,0,TMTC3,0,1,1
mut,0,TMX4,1,1,1
mut,0,TNF,1,1,1
mut,0,TNFAIP3,1,1,1
mut,0,TNFAIP6,1,1,1
mut,0,TNFAIP8L1,1,1,1
mut,0,TNFRSF18,0,1,1
mut,0,TNFSF10,1,1,1
mut,0,TNKS1BP1,1,1,1
mut,0,TNNC2,1,1,1
mut,0,TNNT1,1,1,1
mut,0,TNR,1,1,1
mut,0,TOB1,1,1,1
mut,0,TOMM40,1,1,1
mut,0,TOPBP1,1,1,1
mut,0,TOPORS,1,1,1
mut,0,TP53,1,1,1
mut,0,TP53BP1,1,1,1
mut,0,TP53BP2,1,1,1
mut,0,TP53I13,1,1,1
mut,0,TP53I3,1,1,1
mut,0,TP53RK,1,1,1
mut,0,TPBG,1,1,1
mut,0,TPD52,1,1,1
mut,0,TPM1,1,1,1
mut,0,TPM2,1,1,1
mut,0,TPPP3,1,1,1
mut,0,TRABD2A,1,1,1
mut,0,TRAF2,1,1,1
mut,0,TRAF3,1,1,1
mut,0,TRAF5,1,1,1
mut,0,TRAM2,1,1,1
mut,0,TRAPPC12,1,1,1
mut,0,TRAPPC13,1,1,1
mut,0,TREM2,1,1,1
mut,0,TREML1,0,1,1
mut,0,TRIM24,1,1,1
mut,0,TRIM37,1,1,1
mut,0,TRIM52,1,1,1
mut,0,TRIM62,1,1,1
mut,0,TRIM69,1,1,1
mut,0,TRIQK,1,1,1
mut,0,TRMT10A,1,1,1
mut,0,TRMT1L,1,1,1
mut,0,TRMT44,1,1,1
mut,0,TRMT5,1,1,1
mut,0,TRPM4,1,1,1
mut,0,TRPV4,1,1,1
mut,0,TRUB2,1,1,1
mut,0,TSC22D1,1,1,1
mut,0,TSPAN2,0,1,1
mut,0,TSPAN3,1,1,1
mut,0,TSPAN31,1,1,1
mut,0,TSPAN4,1,1,1
mut,0,TSPYL2,1,1,1
mut,0,TSR2,1,1,1
mut,0,TSSK6,1,1,1
mut,0,TSTD1,1,1,1
mut,0,TTC21A,1,1,1
mut,0,TTC26,1,1,1
mut,0,TTC3,1,1,1
mut,0,TTC30A,1,1,1
mut,0,TUBA1A,1,1,1
mut,0,TUBA1B,1,1,1
mut,0,TUBA4A,1,1,1
mut,0,TUBB1,1,1,1
mut,0,TUBB2A,1,1,1
mut,0,TUBD1,1,1,1
mut,0,TUBG1,1,1,1
mut,0,TULP3,1,1,1
mut,0,TXK,1,1,1
mut,0,TXNDC15,0,1,1
mut,0,UBBP4,1,1,1
mut,0,UBC,0,1,1
mut,0,UBE2D4,1,1,1
mut,0,UBE2L6,1,1,1
mut,0,UBE3B,1,1,1
mut,0,UBE4B,1,1,1
mut,0,UBR7,1,1,1
mut,0,UBTD1,1,1,1
mut,0,UBTF,1,1,1
mut,0,UBXN2A,1,1,1
mut,0,UBXN2B,1,1,1
mut,0,UCN,1,1,1
mut,0,UCP2,1,1,1
mut,0,UEVLD,1,1,1
mut,0,UFL1,1,1,1
mut,0,UGDH,1,1,1
mut,0,UGGT2,1,1,1
mut,0,ULK4,1,1,1
mut,0,UNC119,1,1,1
mut,0,UNKL,1,1,1
mut,0,UPF3B,1,1,1
mut,0,UPK3A,1,1,1
mut,0,URI1,1,1,1
mut,0,UROS,1,1,1
mut,0,USP13,1,1,1
mut,0,USP30,1,1,1
mut,0,USP31,1,1,1
mut,0,USP35,1,1,1
mut,0,USP37,1,1,1
mut,0,USP5,1,1,1
mut,0,USP54,1,1,1
mut,0,UTP15,1,1,1
mut,0,UTRN,1,1,1
mut,0,UTS2,1,1,1
mut,0,UTS2B,1,1,1
mut,0,UVSSA,0,1,1
mut,0,VAMP5,1,1,1
mut,0,VARS2,1,1,1
mut,0,VAT1,1,1,1
mut,0,VAV2,1,1,1
mut,0,VAV3,1,1,1
mut,0,VCAN,0,1,1
mut,0,VDAC1,1,1,1
mut,0,VEGFB,1,1,1
mut,0,VILL,1,1,1
mut,0,VIPR1,1,1,1
mut,0,VMO1,1,1,1
mut,0,VNN2,0,1,1
mut,0,VPS53,1,1,1
mut,0,VPS9D1,1,1,1
mut,0,VRK1,1,1,1
mut,0,VRK2,1,1,1
mut,0,VSIG4,1,1,1
mut,0,VSTM1,1,1,1
mut,0,VWA9,1,1,1
mut,0,WARS,1,1,1
mut,0,WBP2NL,0,1,1
mut,0,WBP5,1,1,1
mut,0,WDFY4,1,1,1
mut,0,WDPCP,1,1,1
mut,0,WDR11,1,1,1
mut,0,WDR24,1,1,1
mut,0,WDR46,1,1,1
mut,0,WDR5,1,1,1
mut,0,WDR60,1,1,1
mut,0,WDR62,1,1,1
mut,0,WDR74,1,1,1
mut,0,WDR76,1,1,1
mut,0,WDR86,1,1,1
mut,0,WNT5B,1,1,1
mut,0,WRN,1,1,1
mut,0,WWOX,1,1,1
mut,0,XAF1,1,1,1
mut,0,XCL1,0,1,1
mut,0,XCL2,1,1,1
mut,0,XPA,1,1,1
mut,0,XPNPEP3,1,1,1
mut,0,XPO5,1,1,1
mut,0,XRCC4,1,1,1
mut,0,XRCC6BP1,1,1,1
mut,0,XYLB,1,1,1
mut,0,XYLT2,0,1,1
mut,0,YAF2,1,1,1
mut,0,YBX1,0,1,1
mut,0,YBX3,1,1,1
mut,0,YIPF5,1,1,1
mut,0,YJEFN3,1,1,1
mut,0,YTHDC2,1,1,1
mut,0,YWHAH,1,1,1
mut,0,ZBP1,1,1,1
mut,0,ZBTB10,1,1,1
mut,0,ZBTB16,0,1,1
mut,0,ZBTB24,1,1,1
mut,0,ZBTB37,1,1,1
mut,0,ZBTB43,1,1,1
mut,0,ZBTB49,1,1,1
mut,0,ZBTB7A,1,1,1
mut,0,ZBTB8A,1,1,1
mut,0,ZC2HC1A,1,1,1
mut,0,ZC3H12D,1,1,1
mut,0,ZC3H3,1,1,1
mut,0,ZC3H6,1,1,1
mut,0,ZCCHC9,1,1,1
mut,0,ZDHHC1,1,1,1
mut,0,ZDHHC2,1,1,1
mut,0,ZDHHC21,1,1,1
mut,0,ZEB1,1,1,1
mut,0,ZFAT,1,1,1
mut,0,ZFP36L1,1,1,1
mut,0,ZFP36L2,1,1,1
mut,0,ZFYVE16,1,1,1
mut,0,ZFYVE28,1,1,1
mut,0,ZG16B,1,1,1
mut,0,ZKSCAN5,1,1,1
mut,0,ZMAT5,1,1,1
mut,0,ZMYND11,1,1,1
mut,0,ZMYND8,1,1,1
mut,0,ZNF10,1,1,1
mut,0,ZNF117,1,1,1
mut,0,ZNF124,1,1,1
mut,0,ZNF169,1,1,1
mut,0,ZNF18,1,1,1
mut,0,ZNF180,1,1,1
mut,0,ZNF2,1,1,1
mut,0,ZNF200,1,1,1
mut,0,ZNF251,1,1,1
mut,0,ZNF257,1,1,1
mut,0,ZNF260,1,1,1
mut,0,ZNF273,1,1,1
mut,0,ZNF274,1,1,1
mut,0,ZNF280C,0,1,1
mut,0,ZNF280D,1,1,1
mut,0,ZNF302,1,1,1
mut,0,ZNF324B,1,1,1
mut,0,ZNF329,1,1,1
mut,0,ZNF331,1,1,1
mut,0,ZNF341,1,1,1
mut,0,ZNF343,1,1,1
mut,0,ZNF35,1,1,1
mut,0,ZNF354A,1,1,1
mut,0,ZNF354B,1,1,1
mut,0,ZNF383,1,1,1
mut,0,ZNF417,1,1,1
mut,0,ZNF419,1,1,1
mut,0,ZNF446,1,1,1
mut,0,ZNF449,1,1,1
mut,0,ZNF467,1,1,1
mut,0,ZNF469,1,1,1
mut,0,ZNF471,1,1,1
mut,0,ZNF486,1,1,1
mut,0,ZNF503,1,1,1
mut,0,ZNF528,1,1,1
mut,0,ZNF544,1,1,1
mut,0,ZNF562,1,1,1
mut,0,ZNF569,1,1,1
mut,0,ZNF573,1,1,1
mut,0,ZNF575,0,1,1
mut,0,ZNF576,1,1,1
mut,0,ZNF587B,1,1,1
mut,0,ZNF597,1,1,1
mut,0,ZNF600,1,1,1
mut,0,ZNF629,1,1,1
mut,0,ZNF677,1,1,1
mut,0,ZNF703,1,1,1
mut,0,ZNF71,1,1,1
mut,0,ZNF75A,1,1,1
mut,0,ZNF783,1,1,1
mut,0,ZNF799,1,1,1
mut,0,ZNF804A,1,1,1
mut,0,ZNF814,1,1,1
mut,0,ZNF821,1,1,1
mut,0,ZNF90,1,1,1
mut,0,ZNRF2,1,1,1
mut,0,ZRANB3,1,1,1
mut,0,ZSCAN22,1,1,1
mut,0,ZSCAN5A,1,1,1
mut,0,ZSWIM4,1,1,1
mut,0,ZXDA,1,1,1
mut,0,ZZZ3,1,1,1
